state,location,wind,distance,rep,height
Ontario,Cover,upwind,1.524,4,80
Ontario,Cover,upwind,1.524,5,84
Ontario,Cover,upwind,1.524,6,78
Ontario,Cover,upwind,1.524,7,74
Ontario,Cover,upwind,1.524,8,76
Ontario,Cover,upwind,1.524,9,79
Ontario,Cover,upwind,1.524,10,66
Ontario,Cover,upwind,3.048,1,77
Ontario,Cover,upwind,3.048,2,80
Ontario,Cover,upwind,3.048,3,79
Ontario,Cover,upwind,3.048,4,75
Ontario,Cover,upwind,3.048,5,72
Ontario,Cover,upwind,3.048,6,73
Ontario,Cover,upwind,3.048,7,70
Ontario,Cover,upwind,3.048,8,79
Ontario,Cover,upwind,3.048,9,67
Ontario,Cover,upwind,3.048,10,79
Ontario,Cover,upwind,4.572,1,74
Ontario,Cover,upwind,4.572,2,79
Ontario,Cover,upwind,4.572,3,71
Ontario,Cover,upwind,4.572,4,74
Ontario,Cover,upwind,4.572,5,72
Ontario,Cover,upwind,4.572,6,65
Ontario,Cover,upwind,4.572,7,75
Ontario,Cover,upwind,4.572,8,65
Ontario,Cover,upwind,4.572,9,77
Ontario,Cover,upwind,4.572,10,79
Ontario,Cover,upwind,6.096,1,76
Ontario,Cover,upwind,6.096,2,77
Ontario,Cover,upwind,6.096,3,76
Ontario,Cover,upwind,6.096,4,77
Ontario,Cover,upwind,6.096,5,69
Ontario,Cover,upwind,6.096,6,69
Ontario,Cover,upwind,6.096,7,69
Ontario,Cover,upwind,6.096,8,80
Ontario,Cover,upwind,6.096,9,73
Ontario,Cover,upwind,6.096,10,79
Ontario,Cover,upwind,7.62,1,75
Ontario,Cover,upwind,7.62,2,72
Ontario,Cover,upwind,7.62,3,77
Ontario,Cover,upwind,7.62,4,62
Ontario,Cover,upwind,7.62,5,66
Ontario,Cover,upwind,7.62,6,70
Ontario,Cover,upwind,7.62,7,78
Ontario,Cover,upwind,7.62,8,76
Ontario,Cover,upwind,7.62,9,81
Ontario,Cover,upwind,7.62,10,73
Ontario,Cover,upwind,9.144,1,77
Ontario,Cover,upwind,9.144,2,81
Ontario,Cover,upwind,9.144,3,76
Ontario,Cover,upwind,9.144,4,74
Ontario,Cover,upwind,9.144,5,73
Ontario,Cover,upwind,9.144,6,81
Ontario,Cover,upwind,9.144,7,74
Ontario,Cover,upwind,9.144,8,78
Ontario,Cover,upwind,9.144,9,80
Ontario,Cover,upwind,9.144,10,79
Ontario,Cover,upwind,10.668,1,81
Ontario,Cover,upwind,10.668,2,77
Ontario,Cover,upwind,10.668,3,72
Ontario,Cover,upwind,10.668,4,74
Ontario,Cover,upwind,10.668,5,79
Ontario,Cover,upwind,10.668,6,81
Ontario,Cover,upwind,10.668,7,76
Ontario,Cover,upwind,10.668,8,78
Ontario,Cover,upwind,10.668,9,77
Ontario,Cover,upwind,10.668,10,76
Ontario,Cover,upwind,12.192,1,75
Ontario,Cover,upwind,12.192,2,77
Ontario,Cover,upwind,12.192,3,76
Ontario,Cover,upwind,12.192,4,80
Ontario,Cover,upwind,12.192,5,80
Ontario,Cover,upwind,12.192,6,81
Ontario,Cover,upwind,12.192,7,81
Ontario,Cover,upwind,12.192,8,78
Ontario,Cover,upwind,12.192,9,75
Ontario,Cover,upwind,12.192,10,76
Ontario,Cover,upwind,13.716,1,82
Ontario,Cover,upwind,13.716,2,71
Ontario,Cover,upwind,13.716,3,78
Ontario,Cover,upwind,13.716,4,75
Ontario,Cover,upwind,13.716,5,75
Ontario,Cover,upwind,13.716,6,82
Ontario,Cover,upwind,13.716,7,77
Ontario,Cover,upwind,13.716,8,74
Ontario,Cover,upwind,13.716,9,78
Ontario,Cover,upwind,13.716,10,79
Ontario,Uncover,upwind,1.524,1,80
Ontario,Uncover,upwind,1.524,2,78
Ontario,Uncover,upwind,1.524,3,84
Ontario,Uncover,upwind,1.524,4,84
Ontario,Uncover,upwind,1.524,5,75
Ontario,Uncover,upwind,1.524,6,73
Ontario,Uncover,upwind,1.524,7,79
Ontario,Uncover,upwind,1.524,8,77
Ontario,Uncover,upwind,1.524,9,84
Ontario,Uncover,upwind,1.524,10,82
Ontario,Uncover,upwind,3.048,1,78
Ontario,Uncover,upwind,3.048,2,79
Ontario,Uncover,upwind,3.048,3,82
Ontario,Uncover,upwind,3.048,4,76
Ontario,Uncover,upwind,3.048,5,72
Ontario,Uncover,upwind,3.048,6,78
Ontario,Uncover,upwind,3.048,7,75
Ontario,Uncover,upwind,3.048,8,82
Ontario,Uncover,upwind,3.048,9,76
Ontario,Uncover,upwind,3.048,10,75
Ontario,Uncover,upwind,4.572,1,70
Ontario,Uncover,upwind,4.572,2,74
Ontario,Uncover,upwind,4.572,3,74
Ontario,Uncover,upwind,4.572,4,74
Ontario,Uncover,upwind,4.572,5,79
Ontario,Uncover,upwind,4.572,6,70
Ontario,Uncover,upwind,4.572,7,83
Ontario,Uncover,upwind,4.572,8,82
Ontario,Uncover,upwind,4.572,9,84
Ontario,Uncover,upwind,4.572,10,82
Ontario,Uncover,upwind,6.096,1,82
Ontario,Uncover,upwind,6.096,2,72
Ontario,Uncover,upwind,6.096,3,77
Ontario,Uncover,upwind,6.096,4,74
Ontario,Uncover,upwind,6.096,5,76
Ontario,Uncover,upwind,6.096,6,88
Ontario,Uncover,upwind,6.096,7,84
Ontario,Uncover,upwind,6.096,8,79
Ontario,Uncover,upwind,6.096,9,80
Ontario,Uncover,upwind,6.096,10,83
Ontario,Uncover,upwind,7.62,1,72
Ontario,Uncover,upwind,7.62,2,75
Ontario,Uncover,upwind,7.62,3,77
Ontario,Uncover,upwind,7.62,4,80
Ontario,Uncover,upwind,7.62,5,83
Ontario,Uncover,upwind,7.62,6,70
Ontario,Uncover,upwind,7.62,7,77
Ontario,Uncover,upwind,7.62,8,74
Ontario,Uncover,upwind,7.62,9,81
Ontario,Uncover,upwind,7.62,10,73
Ontario,Uncover,upwind,9.144,1,72
Ontario,Uncover,upwind,9.144,2,81
Ontario,Uncover,upwind,9.144,3,84
Ontario,Uncover,upwind,9.144,4,88
Ontario,Uncover,upwind,9.144,5,82
Ontario,Uncover,upwind,9.144,6,80
Ontario,Uncover,upwind,9.144,7,76
Ontario,Uncover,upwind,9.144,8,82
Ontario,Uncover,upwind,9.144,9,78
Ontario,Uncover,upwind,9.144,10,76
Ontario,Uncover,upwind,10.668,1,80
Ontario,Uncover,upwind,10.668,2,82
Ontario,Uncover,upwind,10.668,3,87
Ontario,Uncover,upwind,10.668,4,79
Ontario,Uncover,upwind,10.668,5,78
Ontario,Uncover,upwind,10.668,6,80
Ontario,Uncover,upwind,10.668,7,82
Ontario,Uncover,upwind,10.668,8,78
Ontario,Uncover,upwind,10.668,9,77
Ontario,Uncover,upwind,10.668,10,81
Ontario,Uncover,upwind,12.192,1,74
Ontario,Uncover,upwind,12.192,2,85
Ontario,Uncover,upwind,12.192,3,77
Ontario,Uncover,upwind,12.192,4,82
Ontario,Uncover,upwind,12.192,5,83
Ontario,Uncover,upwind,12.192,6,82
Ontario,Uncover,upwind,12.192,7,77
Ontario,Uncover,upwind,12.192,8,78
Ontario,Uncover,upwind,12.192,9,79
Ontario,Uncover,upwind,12.192,10,78
Ontario,Uncover,upwind,13.716,1,83
Ontario,Uncover,upwind,13.716,2,82
Ontario,Uncover,upwind,13.716,3,79
Ontario,Uncover,upwind,13.716,4,81
Ontario,Uncover,upwind,13.716,5,81
Ontario,Uncover,upwind,13.716,6,74
Ontario,Uncover,upwind,13.716,7,71
Ontario,Uncover,upwind,13.716,8,76
Ontario,Uncover,upwind,13.716,9,75
Ontario,Uncover,upwind,13.716,10,86
Indiana,Cover 1 North,downwind,2,1,49
Indiana,Cover 1 North,downwind,2,2,51
Indiana,Cover 1 North,downwind,2,3,52.5
Indiana,Cover 1 North,downwind,2,4,42
Indiana,Cover 1 North,downwind,2,5,38.5
Indiana,Cover 1 North,downwind,2,6,41.5
Indiana,Cover 1 North,downwind,2,7,49
Indiana,Cover 1 North,downwind,2,8,48
Indiana,Cover 1 North,downwind,2,9,51.5
Indiana,Cover 1 North,downwind,2,10,46.5
Indiana,Cover 1 North,downwind,3,1,52.5
Indiana,Cover 1 North,downwind,3,2,49
Indiana,Cover 1 North,downwind,3,3,43.5
Indiana,Cover 1 North,downwind,3,4,48
Indiana,Cover 1 North,downwind,3,5,42.5
Indiana,Cover 1 North,downwind,3,6,53.5
Indiana,Cover 1 North,downwind,3,7,49
Indiana,Cover 1 North,downwind,3,8,45.5
Indiana,Cover 1 North,downwind,3,9,46
Indiana,Cover 1 North,downwind,3,10,50
Indiana,Cover 1 North,downwind,4.572,1,43.5
Indiana,Cover 1 North,downwind,4.572,2,42
Indiana,Cover 1 North,downwind,4.572,3,53
Indiana,Cover 1 North,downwind,4.572,4,51.5
Indiana,Cover 1 North,downwind,4.572,5,45.5
Indiana,Cover 1 North,downwind,4.572,6,48.5
Indiana,Cover 1 North,downwind,4.572,7,48
Indiana,Cover 1 North,downwind,4.572,8,58.5
Indiana,Cover 1 North,downwind,4.572,9,57.5
Indiana,Cover 1 North,downwind,4.572,10,49
Indiana,Cover 1 North,downwind,6.096,1,53
Indiana,Cover 1 North,downwind,6.096,2,45.5
Indiana,Cover 1 North,downwind,6.096,3,50
Indiana,Cover 1 North,downwind,6.096,4,52.5
Indiana,Cover 1 North,downwind,6.096,5,51
Indiana,Cover 1 North,downwind,6.096,6,52
Indiana,Cover 1 North,downwind,6.096,7,47.5
Indiana,Cover 1 North,downwind,6.096,8,45
Indiana,Cover 1 North,downwind,6.096,9,47
Indiana,Cover 1 North,downwind,6.096,10,49.5
Indiana,Cover 1 North,downwind,7.62,1,45
Indiana,Cover 1 North,downwind,7.62,2,42.5
Indiana,Cover 1 North,downwind,7.62,3,51
Indiana,Cover 1 North,downwind,7.62,4,51
Indiana,Cover 1 North,downwind,7.62,5,52
Indiana,Cover 1 North,downwind,7.62,6,47.5
Indiana,Cover 1 North,downwind,7.62,7,54.5
Indiana,Cover 1 North,downwind,7.62,8,48
Indiana,Cover 1 North,downwind,7.62,9,47
Indiana,Cover 1 North,downwind,7.62,10,44.5
Indiana,Cover 1 North,downwind,9.144,1,55
Indiana,Cover 1 North,downwind,9.144,2,54
Indiana,Cover 1 North,downwind,9.144,3,52
Indiana,Cover 1 North,downwind,9.144,4,51.5
Indiana,Cover 1 North,downwind,9.144,5,50.5
Indiana,Cover 1 North,downwind,9.144,6,47.5
Indiana,Cover 1 North,downwind,9.144,7,50.5
Indiana,Cover 1 North,downwind,9.144,8,51.5
Indiana,Cover 1 North,downwind,9.144,9,45
Indiana,Cover 1 North,downwind,9.144,10,49.5
Indiana,Cover 1 North,downwind,10.668,1,48.5
Indiana,Cover 1 North,downwind,10.668,2,43
Indiana,Cover 1 North,downwind,10.668,3,41.5
Indiana,Cover 1 North,downwind,10.668,4,43
Indiana,Cover 1 North,downwind,10.668,5,44
Indiana,Cover 1 North,downwind,10.668,6,52.5
Indiana,Cover 1 North,downwind,10.668,7,41
Indiana,Cover 1 North,downwind,10.668,8,35.5
Indiana,Cover 1 North,downwind,10.668,9,42
Indiana,Cover 1 North,downwind,10.668,10,38
Indiana,Cover 1 North,downwind,12.192,1,45
Indiana,Cover 1 North,downwind,12.192,2,46
Indiana,Cover 1 North,downwind,12.192,3,52.5
Indiana,Cover 1 North,downwind,12.192,4,48
Indiana,Cover 1 North,downwind,12.192,5,50.5
Indiana,Cover 1 North,downwind,12.192,6,48.5
Indiana,Cover 1 North,downwind,12.192,7,47
Indiana,Cover 1 North,downwind,12.192,8,44.5
Indiana,Cover 1 North,downwind,12.192,9,50
Indiana,Cover 1 North,downwind,12.192,10,49.5
Indiana,Cover 1 North,downwind,13.716,1,47
Indiana,Cover 1 North,downwind,13.716,2,49.5
Indiana,Cover 1 North,downwind,13.716,3,47.5
Indiana,Cover 1 North,downwind,13.716,4,50
Indiana,Cover 1 North,downwind,13.716,5,45.5
Indiana,Cover 1 North,downwind,13.716,6,51
Indiana,Cover 1 North,downwind,13.716,7,46
Indiana,Cover 1 North,downwind,13.716,8,55
Indiana,Cover 1 North,downwind,13.716,9,50.5
Indiana,Cover 1 North,downwind,13.716,10,48
Indiana,Cover 2 Middle,downwind,2,1,53
Indiana,Cover 2 Middle,downwind,2,2,59
Indiana,Cover 2 Middle,downwind,2,3,54
Indiana,Cover 2 Middle,downwind,2,4,59.5
Indiana,Cover 2 Middle,downwind,2,5,54
Indiana,Cover 2 Middle,downwind,2,6,59.5
Indiana,Cover 2 Middle,downwind,2,7,58.5
Indiana,Cover 2 Middle,downwind,2,8,55
Indiana,Cover 2 Middle,downwind,2,9,58
Indiana,Cover 2 Middle,downwind,2,10,55
Indiana,Cover 2 Middle,downwind,3,1,58
Indiana,Cover 2 Middle,downwind,3,2,58
Indiana,Cover 2 Middle,downwind,3,3,56
Indiana,Cover 2 Middle,downwind,3,4,57.5
Indiana,Cover 2 Middle,downwind,3,5,55
Indiana,Cover 2 Middle,downwind,3,6,53.5
Indiana,Cover 2 Middle,downwind,3,7,50
Indiana,Cover 2 Middle,downwind,3,8,58
Indiana,Cover 2 Middle,downwind,3,9,57
Indiana,Cover 2 Middle,downwind,3,10,51
Indiana,Cover 2 Middle,downwind,4.572,1,56.5
Indiana,Cover 2 Middle,downwind,4.572,2,52.5
Indiana,Cover 2 Middle,downwind,4.572,3,50
Indiana,Cover 2 Middle,downwind,4.572,4,53.5
Indiana,Cover 2 Middle,downwind,4.572,5,55
Indiana,Cover 2 Middle,downwind,4.572,6,54.5
Indiana,Cover 2 Middle,downwind,4.572,7,57
Indiana,Cover 2 Middle,downwind,4.572,8,51.5
Indiana,Cover 2 Middle,downwind,4.572,9,55
Indiana,Cover 2 Middle,downwind,4.572,10,52
Indiana,Cover 2 Middle,downwind,6.096,1,52
Indiana,Cover 2 Middle,downwind,6.096,2,58
Indiana,Cover 2 Middle,downwind,6.096,3,56
Indiana,Cover 2 Middle,downwind,6.096,4,55
Indiana,Cover 2 Middle,downwind,6.096,5,55
Indiana,Cover 2 Middle,downwind,6.096,6,59.5
Indiana,Cover 2 Middle,downwind,6.096,7,59.5
Indiana,Cover 2 Middle,downwind,6.096,8,56
Indiana,Cover 2 Middle,downwind,6.096,9,55.5
Indiana,Cover 2 Middle,downwind,6.096,10,61
Indiana,Cover 2 Middle,downwind,7.62,1,50
Indiana,Cover 2 Middle,downwind,7.62,2,52
Indiana,Cover 2 Middle,downwind,7.62,3,54
Indiana,Cover 2 Middle,downwind,7.62,4,53.5
Indiana,Cover 2 Middle,downwind,7.62,5,56
Indiana,Cover 2 Middle,downwind,7.62,6,58.5
Indiana,Cover 2 Middle,downwind,7.62,7,53
Indiana,Cover 2 Middle,downwind,7.62,8,57
Indiana,Cover 2 Middle,downwind,7.62,9,50.5
Indiana,Cover 2 Middle,downwind,7.62,10,49
Indiana,Cover 2 Middle,downwind,9.144,1,50.5
Indiana,Cover 2 Middle,downwind,9.144,2,48
Indiana,Cover 2 Middle,downwind,9.144,3,47.5
Indiana,Cover 2 Middle,downwind,9.144,4,44
Indiana,Cover 2 Middle,downwind,9.144,5,49.5
Indiana,Cover 2 Middle,downwind,9.144,6,50
Indiana,Cover 2 Middle,downwind,9.144,7,57
Indiana,Cover 2 Middle,downwind,9.144,8,53
Indiana,Cover 2 Middle,downwind,9.144,9,50
Indiana,Cover 2 Middle,downwind,9.144,10,46
Indiana,Cover 2 Middle,downwind,10.668,1,48.5
Indiana,Cover 2 Middle,downwind,10.668,2,46.5
Indiana,Cover 2 Middle,downwind,10.668,3,49
Indiana,Cover 2 Middle,downwind,10.668,4,51.5
Indiana,Cover 2 Middle,downwind,10.668,5,51
Indiana,Cover 2 Middle,downwind,10.668,6,53
Indiana,Cover 2 Middle,downwind,10.668,7,49
Indiana,Cover 2 Middle,downwind,10.668,8,52
Indiana,Cover 2 Middle,downwind,10.668,9,50
Indiana,Cover 2 Middle,downwind,10.668,10,51
Indiana,Cover 2 Middle,downwind,12.192,1,45
Indiana,Cover 2 Middle,downwind,12.192,2,46
Indiana,Cover 2 Middle,downwind,12.192,3,43.5
Indiana,Cover 2 Middle,downwind,12.192,4,44
Indiana,Cover 2 Middle,downwind,12.192,5,45
Indiana,Cover 2 Middle,downwind,12.192,6,43
Indiana,Cover 2 Middle,downwind,12.192,7,42
Indiana,Cover 2 Middle,downwind,12.192,8,50
Indiana,Cover 2 Middle,downwind,12.192,9,52
Indiana,Cover 2 Middle,downwind,12.192,10,51.5
Indiana,Cover 2 Middle,downwind,13.716,1,55.5
Indiana,Cover 2 Middle,downwind,13.716,2,56
Indiana,Cover 2 Middle,downwind,13.716,3,53.5
Indiana,Cover 2 Middle,downwind,13.716,4,52
Indiana,Cover 2 Middle,downwind,13.716,5,48.6
Indiana,Cover 2 Middle,downwind,13.716,6,54
Indiana,Cover 2 Middle,downwind,13.716,7,57
Indiana,Cover 2 Middle,downwind,13.716,8,55
Indiana,Cover 2 Middle,downwind,13.716,9,53.5
Indiana,Cover 2 Middle,downwind,13.716,10,59
Indiana,Cover 3 South,downwind,2,1,46.5
Indiana,Cover 3 South,downwind,2,2,46
Indiana,Cover 3 South,downwind,2,3,48
Indiana,Cover 3 South,downwind,2,4,48
Indiana,Cover 3 South,downwind,2,5,50
Indiana,Cover 3 South,downwind,2,6,46
Indiana,Cover 3 South,downwind,2,7,50
Indiana,Cover 3 South,downwind,2,8,50
Indiana,Cover 3 South,downwind,2,9,48
Indiana,Cover 3 South,downwind,2,10,46
Indiana,Cover 3 South,downwind,3,1,47
Indiana,Cover 3 South,downwind,3,2,45
Indiana,Cover 3 South,downwind,3,3,47
Indiana,Cover 3 South,downwind,3,4,47
Indiana,Cover 3 South,downwind,3,5,44
Indiana,Cover 3 South,downwind,3,6,47
Indiana,Cover 3 South,downwind,3,7,50.5
Indiana,Cover 3 South,downwind,3,8,51
Indiana,Cover 3 South,downwind,3,9,50
Indiana,Cover 3 South,downwind,3,10,50.5
Indiana,Cover 3 South,downwind,4.572,1,48
Indiana,Cover 3 South,downwind,4.572,2,49
Indiana,Cover 3 South,downwind,4.572,3,49
Indiana,Cover 3 South,downwind,4.572,4,52
Indiana,Cover 3 South,downwind,4.572,5,46.5
Indiana,Cover 3 South,downwind,4.572,6,50.5
Indiana,Cover 3 South,downwind,4.572,7,52.5
Indiana,Cover 3 South,downwind,4.572,8,51
Indiana,Cover 3 South,downwind,4.572,9,54
Indiana,Cover 3 South,downwind,4.572,10,53
Indiana,Cover 3 South,downwind,6.096,1,49
Indiana,Cover 3 South,downwind,6.096,2,55
Indiana,Cover 3 South,downwind,6.096,3,49.5
Indiana,Cover 3 South,downwind,6.096,4,44
Indiana,Cover 3 South,downwind,6.096,5,53
Indiana,Cover 3 South,downwind,6.096,6,49.5
Indiana,Cover 3 South,downwind,6.096,7,54
Indiana,Cover 3 South,downwind,6.096,8,50
Indiana,Cover 3 South,downwind,6.096,9,56
Indiana,Cover 3 South,downwind,6.096,10,48
Indiana,Cover 3 South,downwind,7.62,1,50.5
Indiana,Cover 3 South,downwind,7.62,2,44
Indiana,Cover 3 South,downwind,7.62,3,49
Indiana,Cover 3 South,downwind,7.62,4,45
Indiana,Cover 3 South,downwind,7.62,5,49
Indiana,Cover 3 South,downwind,7.62,6,45
Indiana,Cover 3 South,downwind,7.62,7,44
Indiana,Cover 3 South,downwind,7.62,8,44
Indiana,Cover 3 South,downwind,7.62,9,44.5
Indiana,Cover 3 South,downwind,7.62,10,49.5
Indiana,Cover 3 South,downwind,9.144,1,49.5
Indiana,Cover 3 South,downwind,9.144,2,48
Indiana,Cover 3 South,downwind,9.144,3,50
Indiana,Cover 3 South,downwind,9.144,4,52.5
Indiana,Cover 3 South,downwind,9.144,5,51.5
Indiana,Cover 3 South,downwind,9.144,6,52
Indiana,Cover 3 South,downwind,9.144,7,55
Indiana,Cover 3 South,downwind,9.144,8,47.5
Indiana,Cover 3 South,downwind,9.144,9,50
Indiana,Cover 3 South,downwind,9.144,10,49
Indiana,Cover 3 South,downwind,10.668,1,50
Indiana,Cover 3 South,downwind,10.668,2,49.5
Indiana,Cover 3 South,downwind,10.668,3,50.5
Indiana,Cover 3 South,downwind,10.668,4,47.5
Indiana,Cover 3 South,downwind,10.668,5,50
Indiana,Cover 3 South,downwind,10.668,6,45
Indiana,Cover 3 South,downwind,10.668,7,48
Indiana,Cover 3 South,downwind,10.668,8,55.5
Indiana,Cover 3 South,downwind,10.668,9,50
Indiana,Cover 3 South,downwind,10.668,10,52.5
Indiana,Cover 3 South,downwind,12.192,1,49.5
Indiana,Cover 3 South,downwind,12.192,2,52.5
Indiana,Cover 3 South,downwind,12.192,3,46
Indiana,Cover 3 South,downwind,12.192,4,50.5
Indiana,Cover 3 South,downwind,12.192,5,52.5
Indiana,Cover 3 South,downwind,12.192,6,54
Indiana,Cover 3 South,downwind,12.192,7,53.5
Indiana,Cover 3 South,downwind,12.192,8,55
Indiana,Cover 3 South,downwind,12.192,9,49.5
Indiana,Cover 3 South,downwind,12.192,10,50
Indiana,Cover 3 South,downwind,13.716,1,50
Indiana,Cover 3 South,downwind,13.716,2,55
Indiana,Cover 3 South,downwind,13.716,3,53
Indiana,Cover 3 South,downwind,13.716,4,57
Indiana,Cover 3 South,downwind,13.716,5,58
Indiana,Cover 3 South,downwind,13.716,6,53.5
Indiana,Cover 3 South,downwind,13.716,7,50.5
Indiana,Cover 3 South,downwind,13.716,8,55.5
Indiana,Cover 3 South,downwind,13.716,9,49.5
Indiana,Cover 3 South,downwind,13.716,10,52
Indiana,Uncovered 1 North,downwind,2,1,54
Indiana,Uncovered 1 North,downwind,2,2,51
Indiana,Uncovered 1 North,downwind,2,3,46.5
Indiana,Uncovered 1 North,downwind,2,4,52
Indiana,Uncovered 1 North,downwind,2,5,56.5
Indiana,Uncovered 1 North,downwind,2,6,55
Indiana,Uncovered 1 North,downwind,2,7,50.5
Indiana,Uncovered 1 North,downwind,2,8,52
Indiana,Uncovered 1 North,downwind,2,9,56.5
Indiana,Uncovered 1 North,downwind,2,10,50.5
Indiana,Uncovered 1 North,downwind,3,1,47.5
Indiana,Uncovered 1 North,downwind,3,2,43
Indiana,Uncovered 1 North,downwind,3,3,35.5
Indiana,Uncovered 1 North,downwind,3,4,55.5
Indiana,Uncovered 1 North,downwind,3,5,52
Indiana,Uncovered 1 North,downwind,3,6,52
Indiana,Uncovered 1 North,downwind,3,7,50
Indiana,Uncovered 1 North,downwind,3,8,53.5
Indiana,Uncovered 1 North,downwind,3,9,46
Indiana,Uncovered 1 North,downwind,3,10,51
Indiana,Uncovered 1 North,downwind,4.572,1,52.5
Indiana,Uncovered 1 North,downwind,4.572,2,52
Indiana,Uncovered 1 North,downwind,4.572,3,54
Indiana,Uncovered 1 North,downwind,4.572,4,50.5
Indiana,Uncovered 1 North,downwind,4.572,5,55.5
Indiana,Uncovered 1 North,downwind,4.572,6,49.5
Indiana,Uncovered 1 North,downwind,4.572,7,53
Indiana,Uncovered 1 North,downwind,4.572,8,52
Indiana,Uncovered 1 North,downwind,4.572,9,54
Indiana,Uncovered 1 North,downwind,4.572,10,49
Indiana,Uncovered 1 North,downwind,6.096,1,56
Indiana,Uncovered 1 North,downwind,6.096,2,57
Indiana,Uncovered 1 North,downwind,6.096,3,60
Indiana,Uncovered 1 North,downwind,6.096,4,56.5
Indiana,Uncovered 1 North,downwind,6.096,5,57
Indiana,Uncovered 1 North,downwind,6.096,6,53.5
Indiana,Uncovered 1 North,downwind,6.096,7,57
Indiana,Uncovered 1 North,downwind,6.096,8,54.5
Indiana,Uncovered 1 North,downwind,6.096,9,52
Indiana,Uncovered 1 North,downwind,6.096,10,55
Indiana,Uncovered 1 North,downwind,7.62,1,56
Indiana,Uncovered 1 North,downwind,7.62,2,59
Indiana,Uncovered 1 North,downwind,7.62,3,56.5
Indiana,Uncovered 1 North,downwind,7.62,4,54.5
Indiana,Uncovered 1 North,downwind,7.62,5,50
Indiana,Uncovered 1 North,downwind,7.62,6,53
Indiana,Uncovered 1 North,downwind,7.62,7,53.5
Indiana,Uncovered 1 North,downwind,7.62,8,54
Indiana,Uncovered 1 North,downwind,7.62,9,55
Indiana,Uncovered 1 North,downwind,7.62,10,48.5
Indiana,Uncovered 1 North,downwind,9.144,1,57
Indiana,Uncovered 1 North,downwind,9.144,2,49.5
Indiana,Uncovered 1 North,downwind,9.144,3,54
Indiana,Uncovered 1 North,downwind,9.144,4,58.5
Indiana,Uncovered 1 North,downwind,9.144,5,59
Indiana,Uncovered 1 North,downwind,9.144,6,55.5
Indiana,Uncovered 1 North,downwind,9.144,7,56
Indiana,Uncovered 1 North,downwind,9.144,8,56.5
Indiana,Uncovered 1 North,downwind,9.144,9,55.5
Indiana,Uncovered 1 North,downwind,9.144,10,54.5
Indiana,Uncovered 1 North,downwind,10.668,1,57.5
Indiana,Uncovered 1 North,downwind,10.668,2,50
Indiana,Uncovered 1 North,downwind,10.668,3,50
Indiana,Uncovered 1 North,downwind,10.668,4,57.5
Indiana,Uncovered 1 North,downwind,10.668,5,50.5
Indiana,Uncovered 1 North,downwind,10.668,6,56
Indiana,Uncovered 1 North,downwind,10.668,7,52
Indiana,Uncovered 1 North,downwind,10.668,8,51.5
Indiana,Uncovered 1 North,downwind,10.668,9,49
Indiana,Uncovered 1 North,downwind,10.668,10,55.5
Indiana,Uncovered 1 North,downwind,12.192,1,48.5
Indiana,Uncovered 1 North,downwind,12.192,2,56
Indiana,Uncovered 1 North,downwind,12.192,3,54
Indiana,Uncovered 1 North,downwind,12.192,4,51.5
Indiana,Uncovered 1 North,downwind,12.192,5,50
Indiana,Uncovered 1 North,downwind,12.192,6,54.5
Indiana,Uncovered 1 North,downwind,12.192,7,57
Indiana,Uncovered 1 North,downwind,12.192,8,53.5
Indiana,Uncovered 1 North,downwind,12.192,9,49
Indiana,Uncovered 1 North,downwind,12.192,10,50.5
Indiana,Uncovered 1 North,downwind,13.716,1,50.5
Indiana,Uncovered 1 North,downwind,13.716,2,46
Indiana,Uncovered 1 North,downwind,13.716,3,58
Indiana,Uncovered 1 North,downwind,13.716,4,51.5
Indiana,Uncovered 1 North,downwind,13.716,5,58
Indiana,Uncovered 1 North,downwind,13.716,6,52
Indiana,Uncovered 1 North,downwind,13.716,7,53
Indiana,Uncovered 1 North,downwind,13.716,8,52
Indiana,Uncovered 1 North,downwind,13.716,9,49.5
Indiana,Uncovered 1 North,downwind,13.716,10,45
Indiana,Uncovered 2 Middle,downwind,2,1,59.5
Indiana,Uncovered 2 Middle,downwind,2,2,57
Indiana,Uncovered 2 Middle,downwind,2,3,0
Indiana,Uncovered 2 Middle,downwind,2,4,0
Indiana,Uncovered 2 Middle,downwind,2,5,0
Indiana,Uncovered 2 Middle,downwind,2,6,0
Indiana,Uncovered 2 Middle,downwind,2,7,0
Indiana,Uncovered 2 Middle,downwind,2,8,0
Indiana,Uncovered 2 Middle,downwind,2,9,0
Indiana,Uncovered 2 Middle,downwind,2,10,0
Indiana,Uncovered 2 Middle,downwind,3,1,54.5
Indiana,Uncovered 2 Middle,downwind,3,2,51
Indiana,Uncovered 2 Middle,downwind,3,3,52.5
Indiana,Uncovered 2 Middle,downwind,3,4,52
Indiana,Uncovered 2 Middle,downwind,3,5,46.5
Indiana,Uncovered 2 Middle,downwind,3,6,44
Indiana,Uncovered 2 Middle,downwind,3,7,57
Indiana,Uncovered 2 Middle,downwind,3,8,52.5
Indiana,Uncovered 2 Middle,downwind,3,9,42
Indiana,Uncovered 2 Middle,downwind,3,10,51.5
Indiana,Uncovered 2 Middle,downwind,4.572,1,61.5
Indiana,Uncovered 2 Middle,downwind,4.572,2,60
Indiana,Uncovered 2 Middle,downwind,4.572,3,62
Indiana,Uncovered 2 Middle,downwind,4.572,4,61
