Location,year,Date and time,spd,dir,windrad
Indiana,2018,8/11/18 10:45,0.675444792,222.75,3.887722575
Indiana,2018,8/11/18 11:00,0.663042083,249.9,4.36157967
Indiana,2018,8/11/18 11:15,0.835897847,270.6,4.72286298
Indiana,2018,8/11/18 11:30,1.0337825,208.35,3.636395055
Indiana,2018,8/11/18 11:45,1.016798611,61.1825,1.067836527
Indiana,2018,8/11/18 12:00,0.791203403,104.9,1.83085117
Indiana,2018,8/11/18 12:15,0.760922917,57.665,1.006444545
Indiana,2018,8/11/18 12:30,0.723379583,98.1325,1.712735962
Indiana,2018,8/11/18 12:45,0.925175,102.4,1.78721792
Indiana,2018,8/11/18 13:00,0.916571319,176.7,3.08399811
Indiana,2018,8/11/18 13:15,1.035682014,177.05,3.090106765
Indiana,2018,8/11/18 13:30,1.036687639,164.025,2.862777533
Indiana,2018,8/11/18 13:45,1.169318403,66.025,1.152354133
Indiana,2018,8/11/18 14:00,0.875340694,84.95,1.482657835
Indiana,2018,8/11/18 14:15,0.73812875,103.9,1.81339787
Indiana,2018,8/11/18 14:30,0.91914125,71.835,1.253757806
Indiana,2018,8/11/18 14:45,0.721815278,118.45,2.067343385
Indiana,2018,8/11/18 15:00,0.771873056,227.35,3.968007755
Indiana,2018,8/11/18 15:15,0.861597153,74.0175,1.291849633
Indiana,2018,8/11/18 15:30,0.819584375,46.7675,0.816247208
Indiana,2018,8/11/18 15:45,0.749637569,105.425,1.840014153
Indiana,2018,8/11/18 16:00,0.803159167,81.01,1.413891833
Indiana,2018,8/11/18 16:15,0.763157639,238.375,4.160430388
Indiana,2018,8/11/18 16:30,0.752542708,77.41,1.351059953
Indiana,2018,8/11/18 16:45,0.737681806,164.65,2.873685845
Indiana,2018,8/11/18 17:00,0.764945417,174.875,3.052145838
Indiana,2018,8/11/18 17:15,0.851540903,112,1.9547696
Indiana,2018,8/11/18 17:30,0.794220278,122.2,2.13279326
Indiana,2018,8/11/18 17:45,0.752654444,61,1.0646513
Indiana,2018,8/11/18 18:00,0.733435833,56.1175,0.979435563
Indiana,2018,8/11/18 18:15,0.761481597,64.05,1.117883865
Indiana,2018,8/11/18 18:30,0.750754931,60.85,1.062033305
Indiana,2018,8/11/18 18:45,0.753995278,63.6225,1.110422579
Indiana,2018,8/11/18 19:00,0.714440694,86.1675,1.503907228
Indiana,2018,8/11/18 19:15,0.631755972,28.6,0.49916438
Indiana,2018,8/11/18 19:30,0.533763403,54.5575,0.952208415
Indiana,2018,8/11/18 19:45,0.381690556,115.6,2.01760148
Indiana,2018,8/11/18 20:00,0.430295764,152.325,2.658573923
Indiana,2018,8/11/18 20:15,0.488063333,124.5825,2.174375747
Indiana,2018,8/11/18 20:30,0.351745278,178.275,3.111487058
Indiana,2018,8/11/18 20:45,0.248501111,326.4,5.69675712
Indiana,2018,8/11/18 21:00,0.191627431,321.25,5.606872625
Indiana,2018,8/11/18 21:15,0.202912778,325.675,5.684103478
Indiana,2018,8/11/18 21:30,0.083802083,246.975,4.310528768
Indiana,2018,8/11/18 21:45,0.18302375,279.375,4.876015688
Indiana,2018,8/11/18 22:00,0.157212708,175.925,3.070471803
Indiana,2018,8/11/18 22:15,0.244590347,318.625,5.561057713
Indiana,2018,8/11/18 22:30,0.075421875,237.75,4.149522075
Indiana,2018,8/11/18 22:45,0.188610556,226.1,3.94619113
Indiana,2018,8/11/18 23:00,0.185146736,183.7,3.20617121
Indiana,2018,8/11/18 23:15,0.104920208,251.375,4.387323288
Indiana,2018,8/11/18 23:30,0.135200694,277.025,4.835000433
Indiana,2018,8/11/18 23:45,0.134418542,241,4.2062453
Indiana,2018,8/12/18 0:00,0.149949861,245.6,4.28653048
Indiana,2018,8/12/18 0:15,0.155089722,289.375,5.050548688
Indiana,2018,8/12/18 0:30,0.153525417,141.525,2.470078283
Indiana,2018,8/12/18 0:45,0.111065694,109.4825,1.910830917
Indiana,2018,8/12/18 1:00,0.229952917,286.6,5.00211578
Indiana,2018,8/12/18 1:15,0.107378403,253.125,4.417866563
Indiana,2018,8/12/18 1:30,0.071064167,174.275,3.041673858
Indiana,2018,8/12/18 1:45,0.079220903,193.85,3.383322205
Indiana,2018,8/12/18 2:00,0.112406528,220,3.839726
Indiana,2018,8/12/18 2:15,0.248948056,212.975,3.717116568
Indiana,2018,8/12/18 2:30,0.242467361,37.0825,0.647211997
Indiana,2018,8/12/18 2:45,0.149949861,139.7,2.43822601
Indiana,2018,8/12/18 3:00,0.18704625,328.7,5.73689971
Indiana,2018,8/12/18 3:15,0.218667569,86.175,1.504038128
Indiana,2018,8/12/18 3:30,0.221349236,52.1675,0.910495028
Indiana,2018,8/12/18 3:45,0.121792361,49.4325,0.862760252
Indiana,2018,8/12/18 4:00,0.154084097,217.475,3.795656418
Indiana,2018,8/12/18 4:15,0.2373275,156.2,2.72620546
Indiana,2018,8/12/18 4:30,0.241126528,222.55,3.884231915
Indiana,2018,8/12/18 4:45,0.340906875,316.475,5.523533118
Indiana,2018,8/12/18 5:00,0.253640972,147.5,2.57436175
Indiana,2018,8/12/18 5:15,0.160564792,202.725,3.538220243
Indiana,2018,8/12/18 5:30,0.154307569,242.85,4.238533905
Indiana,2018,8/12/18 5:45,0.133971597,53.565,0.934886015
Indiana,2018,8/12/18 6:00,0.191292222,110.6,1.93033498
Indiana,2018,8/12/18 6:15,0.290737361,37.5175,0.654804183
Indiana,2018,8/12/18 6:30,0.241573472,224.575,3.919574848
Indiana,2018,8/12/18 6:45,0.365153611,320.45,5.592909985
Indiana,2018,8/12/18 7:00,0.238556597,297,5.1836301
Indiana,2018,8/12/18 7:15,0.152631528,75.5825,1.319164047
Indiana,2018,8/12/18 7:30,0.124027083,126.2,2.20260646
Indiana,2018,8/12/18 7:45,0.099221667,122.25,2.133665925
Indiana,2018,8/12/18 8:00,0.110283542,90.85,1.585632305
Indiana,2018,8/12/18 8:15,0.112965208,110.375,1.926407988
Indiana,2018,8/12/18 8:30,0.103914583,141.1,2.46266063
Indiana,2018,8/12/18 8:45,0.166486806,232.8,4.06312824
Indiana,2018,8/12/18 9:00,0.223025278,249,4.3458717
Indiana,2018,8/12/18 9:15,0.308615139,307.525,5.367326083
Indiana,2018,8/12/18 9:30,0.159335694,217.4,3.79434742
Indiana,2018,8/12/18 9:45,0.213304236,239.15,4.173956695
Indiana,2018,8/12/18 10:00,0.190845278,261.25,4.559674625
Indiana,2018,8/12/18 10:15,0.245037292,242.1,4.22544393
Indiana,2018,8/12/18 10:30,0.363812778,232.1,4.05091093
Indiana,2018,8/12/18 10:45,0.334314444,197.075,3.439609098
Indiana,2018,8/12/18 11:00,0.295430278,223.8,3.90604854
Indiana,2018,8/12/18 11:15,0.544937014,190.65,3.327471645
Indiana,2018,8/12/18 11:30,0.564490833,216.325,3.775585123
Indiana,2018,8/12/18 11:45,0.5591275,249.7,4.35808901
Indiana,2018,8/12/18 12:00,0.450184792,253.7,4.42790221
Indiana,2018,8/12/18 12:15,0.694216458,318.425,5.557567053
Indiana,2018,8/12/18 12:30,0.6395775,294.6,5.14174218
Indiana,2018,8/12/18 12:45,0.598346875,181.35,3.165155955
Indiana,2018,8/12/18 13:00,0.650974583,207.025,3.613269433
Indiana,2018,8/12/18 13:15,0.611531736,187.425,3.271184753
Indiana,2018,8/12/18 13:30,0.499907361,165.1,2.88153983
Indiana,2018,8/12/18 13:45,0.537338958,225.775,3.940518808
Indiana,2018,8/12/18 14:00,0.571195,171.85,2.999349605
Indiana,2018,8/12/18 14:15,0.529852639,248.5,4.33714505
Indiana,2018,8/12/18 14:30,0.458788472,205.575,3.587962148
Indiana,2018,8/12/18 14:45,0.512198333,167.325,2.920373423
Indiana,2018,8/12/18 15:00,0.537338958,243.2,4.24464256
Indiana,2018,8/12/18 15:15,0.603821944,284.9,4.97244517
Indiana,2018,8/12/18 15:30,0.603598472,178.65,3.118032045
Indiana,2018,8/12/18 15:45,0.611531736,154.8,2.70177084
Indiana,2018,8/12/18 16:00,0.432642222,204.475,3.568763518
Indiana,2018,8/12/18 16:15,0.501806875,299.45,5.226390685
Indiana,2018,8/12/18 16:30,0.623264028,309.8,5.40703234
Indiana,2018,8/12/18 16:45,0.330180208,213.475,3.725843218
Indiana,2018,8/12/18 17:00,0.485158194,265.675,4.636905478
Indiana,2018,8/12/18 17:15,0.480577014,317.275,5.537495758
Indiana,2018,8/12/18 17:30,0.413758819,263.9,4.60592587
Indiana,2018,8/12/18 17:45,0.347164097,227.825,3.976298073
Indiana,2018,8/12/18 18:00,0.511863125,326.425,5.697193453
Indiana,2018,8/12/18 18:15,0.534322083,302.825,5.285295573
Indiana,2018,8/12/18 18:30,0.610079167,198.175,3.458807728
Indiana,2018,8/12/18 18:45,0.460017569,127.875,2.231840738
Indiana,2018,8/12/18 19:00,0.482476528,316.35,5.521351455
Indiana,2018,8/12/18 19:15,0.308391667,322.375,5.626507588
Indiana,2018,8/12/18 19:30,0.242132153,322.85,5.634797905
Indiana,2018,8/12/18 19:45,0.203024514,295.7,5.16094081
Indiana,2018,8/12/18 20:00,0.226042153,286.975,5.008660768
Indiana,2018,8/12/18 20:15,0.369064375,301.05,5.254315965
Indiana,2018,8/12/18 20:30,0.335208333,325,5.6723225
Indiana,2018,8/12/18 20:45,0.311296806,328.3,5.72991839
Indiana,2018,8/12/18 21:00,0.322693889,322.85,5.634797905
Ontario,2018,7/25/18 11:30,1.616654362,233.975,4.083635868
Ontario,2018,7/25/18 11:45,1.443191448,272.4,4.75427892
Ontario,2018,7/25/18 12:00,1.442691555,312.45,5.453283585
Ontario,2018,7/25/18 12:15,1.338463839,209.925,3.663884003
Ontario,2018,7/25/18 12:30,1.078769361,133.475,2.329579218
Ontario,2018,7/25/18 12:45,1.430194227,211.5,3.69137295
Ontario,2018,7/25/18 13:00,1.454189097,295.975,5.165740468
Ontario,2018,7/25/18 13:15,1.227987458,294.85,5.146105505
Ontario,2018,7/25/18 13:30,1.347211968,307.025,5.358599433
Ontario,2018,7/25/18 13:45,1.19299494,216.3,3.77514879
Ontario,2018,7/25/18 14:00,1.382454434,80,1.396264
Ontario,2018,7/25/18 14:15,1.096015674,200.375,3.497204988
Ontario,2018,7/25/18 14:30,0.921552974,260.275,4.542657658
Ontario,2018,7/25/18 14:45,1.238235267,295.675,5.160504478
Ontario,2018,7/25/18 15:00,1.572413821,312.7,5.45764691
Ontario,2018,7/25/18 15:15,1.447190593,315.8,5.51175214
Ontario,2018,7/25/18 15:30,2.46522294,109.9,1.91811767
Ontario,2018,7/25/18 15:45,1.711384109,45.2325,0.789456392
Ontario,2018,7/25/18 16:00,1.576163019,85.185,1.486759361
Ontario,2018,7/25/18 16:15,1.578412538,132.5,2.31256225
Ontario,2018,7/25/18 16:30,1.59865821,130.35,2.275037655
Ontario,2018,7/25/18 16:45,1.496430066,71.56,1.248958148
Ontario,2018,7/25/18 17:00,1.440941929,41.42,0.722915686
Ontario,2018,7/25/18 17:15,1.409948555,51.3825,0.896794187
Ontario,2018,7/25/18 17:30,1.236985535,43.9975,0.767901567
Ontario,2018,7/25/18 17:45,1.309470038,50.3,0.87790099
Ontario,2018,7/25/18 18:00,1.506677875,180.325,3.147266323
Ontario,2018,7/25/18 18:15,0.892809119,59.085,1.031228231
Ontario,2018,7/25/18 18:30,0.870313928,32.1825,0.561690827
Ontario,2018,7/25/18 18:45,0.841570074,36.965,0.645161235
Ontario,2018,7/25/18 19:00,0.8105767,43.6,0.76096388
Ontario,2018,7/25/18 19:15,0.927801638,40.75,0.711221975
Ontario,2018,7/25/18 19:30,0.926052012,60.88,1.062556904
Ontario,2018,7/25/18 19:45,0.480397292,69.765,1.217629475
Ontario,2018,7/25/18 20:00,0.351174919,93.125,1.625338563
Ontario,2018,7/25/18 20:15,0.49364446,78.7575,1.374578275
Ontario,2018,7/25/18 20:30,0.622366939,73.875,1.289362538
Ontario,2018,7/25/18 20:45,0.441405628,138.55,2.418154715
Ontario,2018,7/25/18 21:00,0.354674171,111.175,1.940370628
Ontario,2018,7/25/18 21:15,0.207955539,112.925,1.970913903
Ontario,2018,7/25/18 21:30,0.186210189,140.35,2.449570655
Ontario,2018,7/25/18 21:45,0.23045073,298.1,5.20282873
Ontario,2018,7/25/18 22:00,0.141969647,184.85,3.226242505
Ontario,2018,7/25/18 22:15,0.313932882,107.85,1.882338405
Ontario,2018,7/25/18 22:30,0.293437264,92.75,1.618793575
Ontario,2018,7/25/18 22:45,0.274441325,148.75,2.596178375
Ontario,2018,7/25/18 23:00,0.327929889,160.15,2.795145995
Ontario,2018,7/25/18 23:15,0.287688493,115.5,2.01585615
Ontario,2018,7/25/18 23:30,0.213454364,205.625,3.588834813
Ontario,2018,7/25/18 23:45,0.588624153,155.625,2.716169813
Ontario,2018,7/26/18 0:00,0.310683576,173.425,3.026838553
Ontario,2018,7/26/18 0:15,0.220952761,177.35,3.095342755
Ontario,2018,7/26/18 0:30,0.168713929,211.3,3.68788229
Ontario,2018,7/26/18 0:45,0.483896544,339,5.9166687
Ontario,2018,7/26/18 1:00,0.271941859,47.7325,0.833089642
Ontario,2018,7/26/18 1:15,0.207705593,76.8425,1.341155205
Ontario,2018,7/26/18 1:30,0.25519544,175.025,3.054763833
Ontario,2018,7/26/18 1:45,0.27119202,104.6,1.82561518
Ontario,2018,7/26/18 2:00,0.156966441,126.0425,2.199857565
Ontario,2018,7/26/18 2:15,0.215703883,47.0825,0.821744997
Ontario,2018,7/26/18 2:30,0.254195653,61.015,1.0649131
Ontario,2018,7/26/18 2:45,0.260194371,82.125,1.433352263
Ontario,2018,7/26/18 3:00,0.211204845,112.575,1.964805248
Ontario,2018,7/26/18 3:15,0.107976915,146.3,2.55341779
Ontario,2018,7/26/18 3:30,0.142969433,227.9,3.97760707
Ontario,2018,7/26/18 3:45,0.267942714,304.475,5.314093518
Ontario,2018,7/26/18 4:00,0.723095403,282.5,4.93055725
Ontario,2018,7/26/18 4:15,0.268192661,124.625,2.175117513
Ontario,2018,7/26/18 4:30,0.27769063,184.5,3.22013385
Ontario,2018,7/26/18 4:45,0.189959387,256.125,4.470226463
Ontario,2018,7/26/18 5:00,0.347925614,145.225,2.534655493
Ontario,2018,7/26/18 5:15,0.35767353,163.425,2.852305553
Ontario,2018,7/26/18 5:30,0.635614107,147.3,2.57087109
Ontario,2018,7/26/18 5:45,0.57937613,178.075,3.107996398
Ontario,2018,7/26/18 6:00,0.78658183,217.4,3.79434742
Ontario,2018,7/26/18 6:15,0.648861275,223.15,3.894703895
Ontario,2018,7/26/18 6:30,1.149504238,234.775,4.097598508
Ontario,2018,7/26/18 6:45,0.958795011,205.95,3.594507135
Ontario,2018,7/26/18 7:00,1.063022728,235.15,4.104143495
Ontario,2018,7/26/18 7:15,1.632650942,244.6,4.26907718
Ontario,2018,7/26/18 7:30,1.800365085,238.1,4.15563073
Ontario,2018,7/26/18 7:45,1.983325968,227.1,3.96364443
Ontario,2018,7/26/18 8:00,2.580698251,237.225,4.140359093
Ontario,2018,7/26/18 8:15,2.933622796,237.4,4.14341342
Ontario,2018,7/26/18 8:30,3.106835764,243.8,4.25511454
Ontario,2018,7/26/18 8:45,3.710706657,230.725,4.026912643
Ontario,2018,7/26/18 9:00,3.205814602,236.975,4.135995768
Ontario,2018,7/26/18 9:15,3.561238613,235.225,4.105452493
Ontario,2018,7/26/18 9:30,3.117333519,238.675,4.165666378
Ontario,2018,7/26/18 9:45,3.097587741,247.325,4.316637423
Ontario,2018,7/26/18 10:00,3.23505835,245.45,4.283912485
Ontario,2018,7/26/18 10:15,2.872635835,242.225,4.227625593
Ontario,2018,7/26/18 10:30,3.096587955,238.325,4.159557723
Ontario,2018,7/26/18 10:45,3.287047235,242.075,4.225007598
Ontario,2018,7/26/18 11:00,2.815897966,238.275,4.158685058
Ontario,2018,7/26/18 11:15,2.699172921,244.8,4.27256784
Ontario,2018,7/26/18 11:30,3.039850085,225.95,3.943573135
Ontario,2018,7/26/18 11:45,2.820896897,233.7,4.07883621
Ontario,2018,7/26/18 12:00,2.645184464,237.775,4.149958408
Ontario,2018,7/26/18 12:15,2.522710649,238.925,4.170029703
Ontario,2018,7/26/18 12:30,2.223024721,226.45,3.952299785
Ontario,2018,7/26/18 12:45,1.793866474,249.7,4.35808901
Ontario,2018,7/26/18 13:00,1.815111932,236.925,4.135123103
Ontario,2018,7/26/18 13:15,2.291260132,237.45,4.144286085
Ontario,2018,7/26/18 13:30,2.448726466,227.825,3.976298073
Ontario,2018,7/26/18 13:45,2.78215518,224.125,3.911720863
Ontario,2018,7/26/18 14:00,2.525460061,222.975,3.891649568
Ontario,2018,7/26/18 14:15,2.024317204,219.825,3.836671673
Ontario,2018,7/26/18 14:30,1.91559045,218.95,3.821400035
Ontario,2018,7/26/18 14:45,1.807363589,199.575,3.483242348
Ontario,2018,7/26/18 15:00,1.7811192,199.875,3.488478338
Ontario,2018,7/26/18 15:15,1.489181615,191.15,3.336198295
Ontario,2018,7/26/18 15:30,1.287224794,219.325,3.827945023
Ontario,2018,7/26/18 15:45,0.917803775,244.65,4.269949845
Ontario,2018,7/26/18 16:00,0.958045172,216.875,3.785184438
Ontario,2018,7/26/18 16:15,1.627652011,229.675,4.008586678
Ontario,2018,7/26/18 16:30,1.854603489,235.125,4.103707163
Ontario,2018,7/26/18 16:45,1.565415317,249.55,4.355471015
Ontario,2018,7/26/18 17:00,1.189745634,269.525,4.704100683
Ontario,2018,7/26/18 17:15,1.321717419,251.875,4.396049938
Ontario,2018,7/26/18 17:30,1.269478588,242.4,4.23067992
Ontario,2018,7/26/18 17:45,1.028280155,244.275,4.263404858
Ontario,2018,7/26/18 18:00,1.007784537,294.8,5.14523284
Ontario,2018,7/26/18 18:15,0.695351335,292.45,5.104217585
Ontario,2018,7/26/18 18:30,0.513140291,298.9,5.21679137
Ontario,2018,7/26/18 18:45,0.490145208,322.45,5.627816585
Ontario,2018,7/26/18 19:00,0.411661987,305.35,5.329365155
Ontario,2018,7/26/18 19:15,0.283689348,287.2,5.01258776
Ontario,2018,7/26/18 19:30,0.408162735,298.6,5.21155538
Ontario,2018,7/26/18 19:45,0.663108229,288.1,5.02829573
Ontario,2018,7/26/18 20:00,0.588624153,318.7,5.56236671
Ontario,2018,7/26/18 20:15,1.015032988,292.175,5.099417928
Ontario,2018,7/26/18 20:30,1.31146961,296.05,5.167049465
Ontario,2018,7/26/18 20:45,1.055274384,296.075,5.167485798
Ontario,2018,7/26/18 21:00,0.711097968,294.15,5.133888195
Ontario,2018,7/26/18 21:15,0.570128108,293.6,5.12428888
Ontario,2018,7/26/18 21:30,0.53288607,304.8,5.31976584
Ontario,2018,7/26/18 21:45,0.688352831,300.325,5.241662323
Ontario,2018,7/26/18 22:00,0.472898895,300.15,5.238607995
Ontario,2018,7/26/18 22:15,0.311433416,285.825,4.988589473
Ontario,2018,7/26/18 22:30,0.380418667,274.9,4.79791217
Ontario,2018,7/26/18 22:45,0.477147987,273.425,4.772168553
Ontario,2018,7/26/18 23:00,0.574877092,258.725,4.515605043
Ontario,2018,7/26/18 23:15,0.499393231,285.8,4.98815314
Ontario,2018,7/26/18 23:30,0.54088436,279.5,4.87819735
Ontario,2018,7/26/18 23:45,0.891809333,273.725,4.777404543
Ontario,2018,7/27/18 0:00,1.41544738,281.325,4.910049623
Ontario,2018,7/27/18 0:15,1.077269682,300.4,5.24297132
Ontario,2018,7/27/18 0:30,0.921303027,301.425,5.260860953
Ontario,2018,7/27/18 0:45,0.775834128,289.675,5.055784678
Ontario,2018,7/27/18 1:00,0.801328677,291.275,5.083709958
Ontario,2018,7/27/18 1:15,0.475398361,280.225,4.890850993
Ontario,2018,7/27/18 1:30,0.595872603,265.85,4.639959805
Ontario,2018,7/27/18 1:45,0.502392589,258.65,4.514296045
Ontario,2018,7/27/18 2:00,0.404413537,232.5,4.05789225
Ontario,2018,7/27/18 2:15,0.333428714,289.475,5.052294018
Ontario,2018,7/27/18 2:30,0.719596152,294.925,5.147414503
Ontario,2018,7/27/18 2:45,0.65860919,258.925,4.519095703
Ontario,2018,7/27/18 3:00,0.544133665,225.3,3.93222849
Ontario,2018,7/27/18 3:15,0.46964959,207.75,3.625923075
Ontario,2018,7/27/18 3:30,0.457402208,228.625,3.990260713
Ontario,2018,7/27/18 3:45,0.46090146,233.575,4.076654548
Ontario,2018,7/27/18 4:00,0.330679301,260,4.537858
Ontario,2018,7/27/18 4:15,0.498643391,227.6,3.97237108
Ontario,2018,7/27/18 4:30,0.436656644,220.925,3.855870303
Ontario,2018,7/27/18 4:45,0.241448379,290.325,5.067129323
Ontario,2018,7/27/18 5:00,0.209705165,231.625,4.042620613
Ontario,2018,7/27/18 5:15,0.369670965,173.65,3.030765545
Ontario,2018,7/27/18 5:30,0.385917491,251,4.3807783
Ontario,2018,7/27/18 5:45,0.728094335,266.025,4.643014133
Ontario,2018,7/27/18 6:00,0.945297897,256.475,4.476335118
Ontario,2018,7/27/18 6:15,0.8578166,266.4,4.64955912
Ontario,2018,7/27/18 6:30,1.181747344,265.425,4.632542153
Ontario,2018,7/27/18 6:45,1.697886995,275.25,4.804020825
Ontario,2018,7/27/18 7:00,1.242734306,271.5,4.73857095
Ontario,2018,7/27/18 7:15,1.468685997,259.525,4.529567683
Ontario,2018,7/27/18 7:30,1.260480511,265.475,4.633414818
Ontario,2018,7/27/18 7:45,1.257231206,270.25,4.716754325
Ontario,2018,7/27/18 8:00,1.332465121,246.975,4.310528768
Ontario,2018,7/27/18 8:15,1.441941715,274.575,4.792239848
Ontario,2018,7/27/18 8:30,1.454439043,261.425,4.562728953
Ontario,2018,7/27/18 8:45,1.662394583,288.85,5.041385705
Ontario,2018,7/27/18 9:00,1.494930386,284.1,4.95848253
Ontario,2018,7/27/18 9:15,1.481433272,286.575,5.001679448
Ontario,2018,7/27/18 9:30,1.509427287,255.2,4.45408216
Ontario,2018,7/27/18 9:45,1.847854932,243.275,4.245951558
Ontario,2018,7/27/18 10:00,1.486432203,251.5,4.38950495
Ontario,2018,7/27/18 10:15,2.223274668,259.5,4.52913135
Ontario,2018,7/27/18 10:30,2.165537012,256.525,4.477207783
Ontario,2018,7/27/18 10:45,2.236271889,278.725,4.864671043
Ontario,2018,7/27/18 11:00,1.99407367,273.75,4.777840875
Ontario,2018,7/27/18 11:15,1.846355252,283.725,4.951937543
Ontario,2018,7/27/18 11:30,1.383954113,288.65,5.037895045
Ontario,2018,7/27/18 11:45,1.640649232,303.175,5.291404228
Ontario,2018,7/27/18 12:00,1.624402705,291.55,5.088509615
Ontario,2018,7/27/18 12:15,1.021531598,286.975,5.008660768
Ontario,2018,7/27/18 12:30,1.377955395,235.475,4.109815818
Ontario,2018,7/27/18 12:45,2.255017881,240.875,4.204063638
Ontario,2018,7/27/18 13:00,1.849354611,245.925,4.292202803
Ontario,2018,7/27/18 13:15,2.236271889,244.775,4.272131508
Ontario,2018,7/27/18 13:30,2.152789737,241.3,4.21148129
Ontario,2018,7/27/18 13:45,2.200779477,244.7,4.27082251
Ontario,2018,7/27/18 14:00,2.123545989,246,4.2935118
Ontario,2018,7/27/18 14:15,2.629437831,240.575,4.198827648
Ontario,2018,7/27/18 14:30,2.339249872,255.975,4.467608468
Ontario,2018,7/27/18 14:45,1.485682364,296.525,5.175339783
Ontario,2018,7/27/18 15:00,0.867814463,282,4.9218306
Ontario,2018,7/27/18 15:15,1.008784324,246.325,4.299184123
Ontario,2018,7/27/18 15:30,1.084518132,245.85,4.290893805
Ontario,2018,7/27/18 15:45,1.559166653,249.55,4.355471015
Ontario,2018,7/27/18 16:00,1.904592801,230.95,4.030839635
Ontario,2018,7/27/18 16:15,1.432943639,229.325,4.002478023
Ontario,2018,7/27/18 16:30,1.57316366,223.35,3.898194555
Ontario,2018,7/27/18 16:45,1.539670821,227.45,3.969753085
Ontario,2018,7/27/18 17:00,1.155253009,238.7,4.16610271
Ontario,2018,7/27/18 17:15,0.972042179,254.125,4.435319863
Ontario,2018,7/27/18 17:30,1.275477305,282.875,4.937102238
Ontario,2018,7/27/18 17:45,2.373492551,167.35,2.920809755
Ontario,2018,7/27/18 18:00,2.005321266,162.4,2.83441592
Ontario,2018,7/27/18 18:15,1.361958816,151.15,2.638066295
Ontario,2018,7/27/18 18:30,1.012033629,44.5575,0.777675415
Ontario,2018,7/27/18 18:45,1.23298639,67.5675,1.179275848
Ontario,2018,7/27/18 19:00,0.530886497,92.7425,1.618662675
Ontario,2018,7/27/18 19:15,0.381418453,78.025,1.361793733
Ontario,2018,7/27/18 19:30,0.328429782,174.525,3.046037183
Ontario,2018,7/27/18 19:45,0.23045073,170.9,2.98276897
Ontario,2018,7/27/18 20:00,0.369920912,216.875,3.785184438
Ontario,2018,7/27/18 20:15,0.305684645,195.275,3.408193158
Ontario,2018,7/27/18 20:30,0.244447737,194.925,3.402084503
Ontario,2018,7/27/18 20:45,0.520138795,299.1,5.22028203
Ontario,2018,7/27/18 21:00,0.566378909,291.15,5.081528295
Ontario,2018,7/27/18 21:15,0.683853793,287.375,5.015642088
Ontario,2018,7/27/18 21:30,1.156752688,290.425,5.068874653
Ontario,2018,7/27/18 21:45,0.927301744,297.75,5.196720075
Ontario,2018,7/27/18 22:00,0.92105308,282.9,4.93753857
Ontario,2018,7/27/18 22:15,0.609119771,276.475,4.825401118
Ontario,2018,7/27/18 22:30,0.616368222,264.275,4.612470858
Ontario,2018,7/27/18 22:45,0.527387245,278.875,4.867289038
Ontario,2018,7/27/18 23:00,0.701350053,295.25,5.153086825
Ontario,2018,7/27/18 23:15,0.761837121,289.25,5.048367025
Ontario,2018,7/27/18 23:30,1.00253566,270.3,4.71762699
Ontario,2018,7/27/18 23:45,1.738128391,279.725,4.882124343
Ontario,2018,7/28/18 0:00,1.884097183,297.875,5.198901738
Ontario,2018,7/28/18 0:15,1.660894903,297.575,5.193665748
Ontario,2018,7/28/18 0:30,1.386703525,291.05,5.079782965
Ontario,2018,7/28/18 0:45,1.111012467,292.15,5.098981595
Ontario,2018,7/28/18 1:00,0.947297469,289.125,5.046185363
Ontario,2018,7/28/18 1:15,1.152503597,274.675,4.793985178
Ontario,2018,7/28/18 1:30,1.359959243,287.2,5.01258776
Ontario,2018,7/28/18 1:45,0.889309867,296.6,5.17664878
Ontario,2018,7/28/18 2:00,0.695101388,282.275,4.926630258
Ontario,2018,7/28/18 2:15,0.312683149,189.625,3.309582013
Ontario,2018,7/28/18 2:30,0.250196508,257.375,4.492043088
Ontario,2018,7/28/18 2:45,0.236949341,236.4,4.12596012
Ontario,2018,7/28/18 3:00,0.546633131,241.3,4.21148129
Ontario,2018,7/28/18 3:15,0.876312646,276.675,4.828891778
Ontario,2018,7/28/18 3:30,0.979290629,270.975,4.729407968
Ontario,2018,7/28/18 3:45,0.926052012,277.625,4.845472413
Ontario,2018,7/28/18 4:00,0.867564516,274.675,4.793985178
Ontario,2018,7/28/18 4:15,1.090266903,267.25,4.664394425
Ontario,2018,7/28/18 4:30,1.035528606,258.425,4.510369053
Ontario,2018,7/28/18 4:45,0.953546133,260.7,4.55007531
Ontario,2018,7/28/18 5:00,0.935549981,264.15,4.610289195
Ontario,2018,7/28/18 5:15,1.115511506,275.675,4.811438478
Ontario,2018,7/28/18 5:30,1.242734306,267.5,4.66875775
Ontario,2018,7/28/18 5:45,1.348211755,275.875,4.814929138
Ontario,2018,7/28/18 6:00,1.682640254,266.975,4.659594768
Ontario,2018,7/28/18 6:15,1.59715853,275,4.7996575
Ontario,2018,7/28/18 6:30,1.874349267,285.275,4.978990158
Ontario,2018,7/28/18 6:45,1.401950265,296.475,5.174467118
Ontario,2018,7/28/18 7:00,1.772121124,308.55,5.385215715
Ontario,2018,7/28/18 7:15,1.530672745,297.45,5.191484085
Ontario,2018,7/28/18 7:30,1.834357817,294.2,5.13476086
